table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,full_data_type,data_type
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,ACADEMIC_LEVEL_ID,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,YEAR,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,ACADEMIC_YEAR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,ACADEMIC_STAGE,10,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,NATIONALITY,11,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,GENDER,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,NUMBER_OF_STUDENTS,13,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,NUMBER_OF_TEACHERS,14,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,RATIO_TEACHER_TO_STUDENT,15,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,RATIO_YEAR,16,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,PIPELINE_TRIGGER_ID,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,PIPELINE_TRIGGER_TIME,19,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,PIPELINE_NAME,21,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_teachers_students_ratio_public,ADF_PERIOD,22,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,GLD_UNI_COMPLETION_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,SLVR_UNI_COMPLETION_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,BRNZ_UNI_COMPLETION_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,COUNTRY_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,DATE_ID,5,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,GENDER_ID,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,YEAR,7,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,GENDER,8,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,NATIONALITY,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,STUDENTS_WHO_COMPLETED_UNIVERSITY_EDUCATION,10,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,STUDENTS_WHO_COMPLETED_POST_SECONDARY_EDUCATION,11,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,RATIO,12,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,RATIO_YEAR,13,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,PIPELINE_TRIGGER_ID,15,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,PIPELINE_TRIGGER_TIME,16,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,PIPELINE_NAME,18,null,string,STRING
npc_nih_lakehouse_uat,gold,moehe_fact_university_students_completion_percentage,ADF_PERIOD,19,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,GLD_GOVERNMENT_REVENUES_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,SLVR_GOVERNMENT_REVENUES_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,BRNZ_GOVERNMENT_REVENUES_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,YEAR,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,TOTAL_REVENUE,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,PIPELINE_RUN_ID,7,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,PIPELINE_TRIGGER_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,PIPELINE_TRIGGER_TIME,9,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,PIPELINE_NAME,11,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_government_revenues,ADF_PERIOD,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,GLD_NATIONAL_BUDGET_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,SLVR_NATIONAL_BUDGET_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,BRNZ_NATIONAL_BUDGET_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,YEAR,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,CATEGORY_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,CATEGORY_AR,7,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,ITEM_EN,8,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,ITEM_AR,9,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,VALUE,10,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,PIPELINE_TRIGGER_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,PIPELINE_TRIGGER_TIME,13,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,14,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,PIPELINE_NAME,15,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_national_budget,ADF_PERIOD,16,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,GLD_NON_HC_GOV_REV_AS_PERCENTAGE_OF_NON_HC_GDP_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,SLVR_NON_HC_GOV_REV_AS_PERCENTAGE_OF_NON_HC_GDP_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,BRNZ_NON_HC_GOV_REV_AS_PERCENTAGE_OF_NON_HC_GDP_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,YEAR,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,NON_OIL_&_GAS_REVENUE,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,NON_OIL_&_GAS_NON_HYDROCARBON_GDP,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,PIPELINE_RUN_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,PIPELINE_TRIGGER_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,PIPELINE_TRIGGER_TIME,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,PIPELINE_NAME,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_non_hydrocarbon_gdp,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,GLD_NON_HC_GOV_REVS_AS_PERCENTAGE_OF_TOTAL_GOV_REV_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,SLVR_NON_HC_GOV_REV_AS_PERCENTAGE_OF_TOTAL_GOV_REV_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,BRNZ_NON_HC_GOV_REV_AS_PERCENTAGE_OF_TOTAL_GOV_REV_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,YEAR,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,NON_OIL_&_GAS_REVENUE,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,NON_OIL_&_GAS/TOTAL_REV,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,PIPELINE_RUN_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,PIPELINE_TRIGGER_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,PIPELINE_TRIGGER_TIME,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,PIPELINE_NAME,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_non_hydrocarbon_government_revenue_as_percentage_of_total_government_revenues,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,GLD_PUBLIC_DEBT_AS_PERCENTAGE_OF_GDP_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,SLVR_PUBLIC_DEBT_AS_PERCENTAGE_OF_GDP_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,BRNZ_PUBLIC_DEBT_AS_PERCENTAGE_OF_GDP_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,INDICATOR_ID,3,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,DATE_ID,4,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,YEAR,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PUBLIC_DEBT,6,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,Debt/GDP,7,null,double,DOUBLE
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PIPELINE_RUN_ID,8,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PIPELINE_TRIGGER_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PIPELINE_TRIGGER_TIME,10,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,11,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,PIPELINE_NAME,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_public_debt_as_percentage_of_gdp,ADF_PERIOD,13,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,GLD_TREASURY_RETURNS_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,SLVR_TREASURY_RETURNS_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,BRNZ_TREASURY_RETURNS_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,DATE_ID,3,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,YEAR,4,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,QUARTER,5,null,int,INT
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,ITEM_EN,6,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,ITEM_AR,7,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,REVENUE_QAR,8,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,PIPELINE_RUN_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,PIPELINE_TRIGGER_ID,10,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,PIPELINE_TRIGGER_TIME,11,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,12,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,PIPELINE_NAME,13,null,string,STRING
npc_nih_lakehouse_uat,gold,mof_fact_return_on_treasury,ADF_PERIOD,14,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_dim_property_usage,PROPERTY_USAGE_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moj_dim_property_usage,PROPERTY_USAGE_EN,1,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_dim_property_usage,PROPERTY_USAGE_AR,2,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,BRNZ_ACCOMMODATION_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,SLVR_ACCOMMODATION_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,GOLD_ACCOMMODATION_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,TRANSACTION_NUMBER,3,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PROPERTY_NUMBER,4,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,DATE_ID,5,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,MUNICIPALITY_ID,6,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,AREA_NAME,7,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PROPERTY_TYPE,8,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PROPERTY_USAGE_ID,9,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,AREA_IN_SQUARE_METERS,10,null,float,FLOAT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,AREA_IN_SQUARE_FEET,11,null,float,FLOAT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PROPERTY_VALUE,12,null,bigint,LONG
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PRICE_PER_METER,13,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PRICE_PER_FOOT,14,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,NUMBER_OF_SHARES,15,null,int,INT
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PIPELINE_RUN_ID,16,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PIPELINE_TRIGGER_ID,17,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PIPELINE_TRIGGER_TIME,18,null,timestamp,TIMESTAMP
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PIPELINE_TRIGGERED_BY_PIPELINE_RUN_ID,19,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,PIPELINE_NAME,20,null,string,STRING
npc_nih_lakehouse_uat,gold,moj_fact_real_estate_transactions,ADF_PERIOD,21,null,string,STRING
npc_nih_lakehouse_uat,gold,mom_fact_commodities_self_sufficiency,GLD_COMMODITIES_SELF_SUFFICIENCY_ID,0,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mom_fact_commodities_self_sufficiency,SLVR_COMMODITIES_SELF_SUFFICIENCY_ID,1,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mom_fact_commodities_self_sufficiency,BRNZ_COMMODITIES_SELF_SUFFICIENCY_ID,2,null,bigint,LONG
npc_nih_lakehouse_uat,gold,mom_fact_commodities_self_sufficiency,DATE_ID,3,null,bigint,LONG
